problem,unknowns,solver,backend,workers,ranks,threads_per_rank,pinning,reduction,schedule,mode,iterations,converged,stop_reason,relative_residual,omega,blocks,check_interval,seconds_median,seconds_min,seconds_max,reps,updates_per_second,gib_per_second,bytes_per_unknown,seed,commit,label
poisson2d_rich_2047,4190209,sor_rb,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,1.144686e+00,1.996937,2047,1000000,0.514664,0.492370,0.546844,5,1.628327e+09,36.3959,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,block_jacobi,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.786708e-02,1.996937,2047,1000000,5.863631,5.780689,5.947079,5,1.429220e+08,3.1946,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,cg,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,3.487752e-02,1.996937,2047,1000000,1.395567,1.392426,1.455721,5,6.005029e+08,13.4223,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,jacobi,openmp,1,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.114588,0.113286,0.115487,5,9.133002e+08,20.4139,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,2,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.079055,0.075882,0.098097,5,1.323791e+09,29.5890,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,3,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.072440,0.070876,0.077831,5,1.444680e+09,32.2911,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.068294,0.065712,0.070572,5,1.532395e+09,34.2517,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,5,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.064241,0.060270,0.070661,5,1.629079e+09,36.4128,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,6,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.063683,0.062063,0.069293,5,1.643333e+09,36.7313,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,7,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.062893,0.059764,0.085905,5,1.663996e+09,37.1932,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.066945,0.061440,0.069307,5,1.563265e+09,34.9417,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,9,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.073098,0.070121,0.075268,5,1.431676e+09,32.0005,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,10,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.077465,0.071782,0.082650,5,1.350970e+09,30.1965,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,11,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.071737,0.068567,0.076529,5,1.458842e+09,32.6077,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,12,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.074591,0.068727,0.087444,5,1.403026e+09,31.3601,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,13,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.072886,0.070392,0.080615,5,1.435843e+09,32.0936,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,14,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.071027,0.064654,0.077987,5,1.473417e+09,32.9334,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,15,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.074537,0.067267,0.090970,5,1.404041e+09,31.3828,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.069489,0.065553,0.072604,5,1.506031e+09,33.6624,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,17,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.067965,0.063723,0.078290,5,1.539800e+09,34.4172,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,18,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.073719,0.069814,0.082688,5,1.419617e+09,31.7309,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,19,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.073759,0.071730,0.083843,5,1.418841e+09,31.7136,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.078850,0.067805,0.082874,5,1.327241e+09,29.6661,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,24,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.092011,0.085547,0.108521,5,1.137396e+09,25.4228,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,28,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.190954,0.171129,0.229240,5,5.480533e+08,12.2499,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,1,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.116863,0.108596,0.122055,5,8.955187e+08,20.0164,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,2,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.089901,0.086079,0.091318,5,1.164087e+09,26.0194,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,3,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.074977,0.072793,0.081518,5,1.395807e+09,31.1987,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.070351,0.069266,0.076402,5,1.487587e+09,33.2502,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,5,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.073291,0.067789,0.076507,5,1.427914e+09,31.9164,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,6,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.069489,0.067422,0.073037,5,1.506029e+09,33.6624,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,7,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.070939,0.069011,0.073410,5,1.475244e+09,32.9743,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.078390,0.074575,0.082969,5,1.335032e+09,29.8403,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,9,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.084515,0.078781,0.085715,5,1.238273e+09,27.6776,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,10,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.082202,0.078821,0.085341,5,1.273117e+09,28.4564,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,11,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.082076,0.079458,0.083426,5,1.275071e+09,28.5000,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,12,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.084536,0.077973,0.089759,5,1.237967e+09,27.6707,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,13,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.086699,0.081669,0.092077,5,1.207088e+09,26.9805,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,14,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.082185,0.080064,0.091960,5,1.273388e+09,28.4624,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,15,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.085370,0.081768,0.087917,5,1.225871e+09,27.4003,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.092812,0.087740,0.094112,5,1.127579e+09,25.2034,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,17,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.096831,0.089524,0.096979,5,1.080776e+09,24.1572,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,18,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.090623,0.084098,0.097057,5,1.154816e+09,25.8121,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,19,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.091083,0.087847,0.093223,5,1.148987e+09,25.6819,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.093790,0.090158,0.099567,5,1.115823e+09,24.9406,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,24,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.096070,0.094092,0.097485,5,1.089335e+09,24.3485,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,pthreads,28,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.106286,0.105366,0.115544,5,9.846352e+08,22.0083,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,1,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.111708,0.109468,0.125219,5,9.368403e+08,20.9400,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,2,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.082152,0.078396,0.084550,5,1.273894e+09,28.4737,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,3,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.073190,0.072110,0.078196,5,1.429888e+09,31.9605,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.070019,0.067577,0.078093,5,1.494635e+09,33.4077,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,5,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.069046,0.067530,0.071311,5,1.515708e+09,33.8787,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,6,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.072200,0.068272,0.078222,5,1.449491e+09,32.3986,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,7,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.075334,0.074605,0.077177,5,1.389184e+09,31.0507,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.077236,0.075941,0.077614,5,1.354980e+09,30.2862,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,9,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.084371,0.081128,0.087047,5,1.240387e+09,27.7248,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,10,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.092436,0.088028,0.093445,5,1.132164e+09,25.3058,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,11,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.083850,0.082869,0.085577,5,1.248099e+09,27.8972,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,12,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.086273,0.082637,0.088113,5,1.213041e+09,27.1136,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,13,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.088786,0.086079,0.091704,5,1.178709e+09,26.3462,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,14,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.084996,0.081617,0.089084,5,1.231270e+09,27.5210,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,15,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.090125,0.089582,0.093631,5,1.161195e+09,25.9547,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.091683,0.089787,0.097616,5,1.141461e+09,25.5136,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,17,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.094488,0.091742,0.095930,5,1.107575e+09,24.7562,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,18,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.094858,0.092995,0.099334,5,1.103262e+09,24.6598,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,19,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.096762,0.091937,0.104478,5,1.081548e+09,24.1745,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.095661,0.092841,0.100906,5,1.093993e+09,24.4527,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,24,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.100824,0.092031,0.106214,5,1.037977e+09,23.2006,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,jthread,28,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.102821,0.101436,0.108596,5,1.017817e+09,22.7500,24.0,20260802,cd57032941a8.dirty,scaling
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.062449,0.060134,0.067382,5,1.675824e+09,37.4576,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.067777,0.063827,0.080111,5,1.544068e+09,34.5126,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,4,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.066310,0.062477,0.078040,5,1.578229e+09,35.2762,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.065968,0.060635,0.068559,5,1.586428e+09,35.4594,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.066154,0.061924,0.070466,5,1.581950e+09,35.3593,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,8,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.067791,0.063061,0.084393,5,1.543764e+09,34.5058,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.068924,0.064977,0.074264,5,1.518383e+09,33.9385,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.070148,0.063164,0.078625,5,1.491883e+09,33.3462,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,16,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.840061,0.839779,0.840231,5,1.245778e+08,2.7845,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.073251,0.068480,0.082093,5,1.428691e+09,31.9337,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.084314,0.081525,0.116179,5,1.241231e+09,27.7437,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.840293,0.839747,0.863861,5,1.245434e+08,2.7838,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.071030,0.070247,0.072603,5,1.473356e+09,32.9321,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.075098,0.071539,0.082660,5,1.393559e+09,31.1485,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,4,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.072877,0.072118,0.074149,5,1.436023e+09,32.0976,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.081308,0.074647,0.086218,5,1.287113e+09,28.7692,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,compact,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.080378,0.073426,0.091842,5,1.302006e+09,29.1021,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,8,1,1,scatter,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.076511,0.075991,0.078772,5,1.367806e+09,30.5729,24.0,20260802,cd57032941a8.dirty,pinning
poisson2d_rich_1023,1046529,jacobi,pthreads,16,1,1,none,deterministic,static,fixed,100,0,iteration_cap,5.591322e-02,1.993883,1023,1000000,0.090827,0.086904,0.091569,5,1.152218e+09,25.7541,24.0,20260802,cd57032941a8.dirty,pinning
